,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
145,patch-3.10.105,3799,127,230,367,842,0,False,False,186,2017-02-10 18:54:29,6537849
146,patch-3.10.106,3910,132,247,382,1020,77,False,True,186,2017-06-16 02:50:38,6778167
147,patch-3.10.107,4016,132,252,383,1051,77,False,True,188,2017-06-27 18:08:51,7014320
148,patch-3.10.108,4070,133,257,387,1062,77,False,True,188,2017-11-05 15:13:22,7111877
149,patch-3.10.11,668,2,2,2,3,0,False,False,3,2013-09-08 13:32:56,876866
150,patch-3.10.12,708,2,2,2,3,0,False,False,3,2013-09-14 22:01:44,920274
151,patch-3.10.13,811,3,4,3,9,0,False,False,7,2013-09-27 08:23:58,1042872
152,patch-3.10.14,851,3,4,3,9,0,False,False,7,2013-10-02 00:26:13,1125871
153,patch-3.10.15,892,4,7,6,12,0,False,False,7,2013-10-05 22:16:51,1176674
154,patch-3.10.16,984,4,7,6,12,0,False,False,7,2013-10-14 07:16:56,1307496
155,patch-3.10.17,1029,4,7,6,12,0,False,False,7,2013-10-19 01:46:46,1423600
156,patch-3.10.18,1069,4,7,6,12,0,False,False,7,2013-11-04 20:44:39,1488673
157,patch-3.10.19,1120,4,7,6,12,0,False,False,7,2013-11-13 11:10:56,1568905
158,patch-3.10.2,106,1,1,1,2,0,False,False,3,2013-07-22 09:38:06,97050
159,patch-3.10.20,1134,4,7,6,12,0,False,False,7,2013-11-21 04:46:58,1602260
160,patch-3.10.21,1190,6,12,15,26,0,False,False,19,2013-11-30 04:11:28,1686398
161,patch-3.10.22,1343,7,14,53,26,0,False,False,38,2013-12-05 03:49:41,1912686
162,patch-3.10.23,1412,9,18,56,32,0,False,False,38,2013-12-09 01:17:41,2026955
163,patch-3.10.24,1466,12,26,75,63,0,False,False,50,2013-12-12 14:46:15,2086856
164,patch-3.10.25,1519,12,26,75,57,0,False,False,50,2013-12-20 23:59:43,2160906
165,patch-3.10.26,1595,12,26,75,57,0,False,False,50,2014-01-10 04:55:58,2278575
166,patch-3.10.27,1625,12,26,75,57,0,False,False,50,2014-01-16 07:43:33,2334104
167,patch-3.10.28,1641,12,26,75,57,0,False,False,50,2014-01-26 01:25:15,2356039
168,patch-3.10.29,1702,12,26,75,57,0,False,False,50,2014-02-07 03:50:58,2469674
169,patch-3.10.3,203,1,1,1,2,0,False,False,3,2013-07-26 06:21:04,230581
170,patch-3.10.30,1752,12,26,75,57,0,False,False,50,2014-02-14 06:05:56,2572319
171,patch-3.10.31,1766,13,34,127,165,0,False,False,115,2014-02-21 03:18:34,2595529
172,patch-3.10.32,1798,13,34,127,165,0,False,False,115,2014-02-23 05:37:21,2650765
173,patch-3.10.33,1869,13,34,127,165,0,False,False,115,2014-03-07 14:09:23,2768333
174,patch-3.10.34,1919,13,34,127,165,0,False,False,115,2014-03-24 12:53:50,2851246
175,patch-3.10.35,1930,13,34,127,165,0,False,False,115,2014-04-01 01:08:57,2876423
176,patch-3.10.36,1940,13,34,127,165,0,False,False,115,2014-04-04 06:12:53,2894027
177,patch-3.10.37,1959,15,38,159,176,0,False,False,115,2014-04-15 02:57:27,2936572
178,patch-3.10.38,1972,15,38,159,176,0,False,False,115,2014-04-27 08:22:55,2956231
179,patch-3.10.39,2045,15,38,159,176,0,False,False,115,2014-05-06 23:01:02,3042307
180,patch-3.10.4,275,1,1,1,2,0,False,False,3,2013-07-29 07:54:33,330929
181,patch-3.10.40,2079,15,38,159,176,0,False,False,115,2014-05-13 20:03:50,3107985
182,patch-3.10.41,2114,15,38,159,176,0,False,False,115,2014-06-01 03:45:43,3211965
183,patch-3.10.42,2182,17,40,163,190,0,False,False,118,2014-06-08 04:52:24,3328460
184,patch-3.10.43,2203,17,40,163,190,0,False,False,118,2014-06-12 03:33:30,3369984
185,patch-3.10.44,2214,17,40,163,190,0,False,False,118,2014-06-17 04:53:11,3392923
186,patch-3.10.45,2245,18,41,164,191,0,False,False,118,2014-06-27 12:19:48,3468998
187,patch-3.10.46,2281,18,41,164,191,0,False,False,118,2014-07-01 11:13:26,3542938
188,patch-3.10.47,2304,18,41,164,191,0,False,False,118,2014-07-07 09:59:00,3582881
189,patch-3.10.48,2323,18,41,164,191,0,False,False,118,2014-07-10 02:25:12,3625807
190,patch-3.10.49,2348,19,42,165,192,0,False,False,118,2014-07-18 07:24:33,3672796
191,patch-3.10.5,376,2,2,2,3,0,False,False,3,2013-08-04 17:28:39,491839
192,patch-3.10.50,2369,19,42,165,192,0,False,False,118,2014-07-29 01:00:50,3717241
193,patch-3.10.51,2382,19,42,165,192,0,False,False,118,2014-08-01 06:07:13,3736419
194,patch-3.10.52,2399,20,44,165,194,0,False,False,118,2014-08-08 05:47:35,3778885
195,patch-3.10.53,2415,20,44,165,194,0,False,False,118,2014-08-14 10:53:16,3806642
196,patch-3.10.54,2449,21,47,178,206,0,False,False,118,2014-09-06 07:43:18,3864731
197,patch-3.10.55,2501,21,47,178,206,0,False,False,118,2014-09-18 01:25:50,3968760
198,patch-3.10.56,2571,21,47,178,206,0,False,False,118,2014-10-06 07:16:30,4094845
199,patch-3.10.57,2576,21,47,178,206,0,False,False,118,2014-10-10 03:31:57,4113505
200,patch-3.10.58,2581,21,47,178,206,0,False,False,118,2014-10-15 14:40:14,4132128
201,patch-3.10.59,2601,21,47,178,206,0,False,False,118,2014-10-31 00:42:15,4168329
202,patch-3.10.6,480,2,2,2,3,0,False,False,3,2013-08-12 10:02:30,633374
203,patch-3.10.60,2673,21,48,179,207,0,False,False,118,2014-11-15 01:14:04,4294929
204,patch-3.10.61,2739,21,48,179,207,0,False,False,118,2014-11-22 03:04:07,4425925
205,patch-3.10.62,2763,21,48,179,207,0,False,False,118,2014-12-07 13:16:58,4468708
206,patch-3.10.63,2772,21,48,179,207,0,False,False,118,2014-12-17 01:44:42,4481506
207,patch-3.10.64,2791,21,49,179,210,0,False,False,118,2015-01-09 06:18:17,4518907
208,patch-3.10.65,2815,21,49,179,210,0,False,False,118,2015-01-16 23:50:34,4564654
209,patch-3.10.66,2837,21,49,179,210,0,False,False,118,2015-01-28 00:35:34,4608590
210,patch-3.10.67,2944,115,155,288,379,0,False,False,120,2015-01-30 09:55:55,4682912
211,patch-3.10.68,2956,115,155,288,379,0,False,False,120,2015-02-06 23:07:58,4741151
212,patch-3.10.69,2971,116,156,288,380,0,False,False,120,2015-02-11 15:17:22,4766438
213,patch-3.10.7,532,2,2,2,3,0,False,False,3,2013-08-15 14:08:33,708061
214,patch-3.10.70,2976,116,156,288,380,0,False,False,120,2015-02-27 10:00:01,4780909
215,patch-3.10.71,3008,116,156,288,380,0,False,False,120,2015-03-07 20:41:52,4824449
