,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
265,patch-3.12.25,2066,33,179,405,782,66,False,True,162,2014-07-23 01:06:44,3150000
266,patch-3.12.26,2122,33,181,405,800,66,False,True,162,2014-08-02 01:01:33,3244734
267,patch-3.12.27,2194,33,186,413,807,66,False,True,162,2014-08-28 02:51:41,3392355
268,patch-3.12.28,2229,34,188,418,821,66,False,True,162,2014-09-07 12:10:16,3454724
269,patch-3.12.29,2309,34,193,429,834,66,False,True,164,2014-10-01 00:17:47,3623137
270,patch-3.12.3,356,7,20,26,89,7,False,False,54,2013-12-05 03:49:39,427938
271,patch-3.12.30,2355,34,193,429,834,66,False,True,164,2014-10-08 21:39:20,3853913
272,patch-3.12.31,2455,34,202,438,871,66,False,True,182,2014-10-24 16:49:37,4039449
273,patch-3.12.32,2542,37,209,443,889,69,False,True,182,2014-11-06 03:10:25,4263541
274,patch-3.12.33,2641,38,212,446,893,69,False,True,182,2014-11-22 03:04:14,4477180
275,patch-3.12.34,2710,42,223,468,921,72,False,True,182,2014-12-06 01:52:54,4611817
276,patch-3.12.35,2745,42,223,468,921,72,False,True,182,2014-12-11 08:21:14,4678874
277,patch-3.12.36,2783,42,225,469,940,72,False,True,182,2015-01-14 23:31:56,4751400
278,patch-3.12.37,2974,42,243,511,1000,74,False,True,204,2015-01-31 09:45:16,5002482
279,patch-3.12.38,3018,42,247,515,1013,74,False,True,204,2015-02-20 13:33:59,5121718
280,patch-3.12.39,3125,43,257,537,1045,74,False,True,204,2015-03-19 20:24:18,5300863
281,patch-3.12.4,478,7,24,49,127,7,False,False,67,2013-12-09 01:18:11,581168
282,patch-3.12.40,3194,44,262,549,1066,74,False,True,204,2015-04-10 01:03:21,5491214
283,patch-3.12.41,3225,44,262,549,1066,74,False,True,204,2015-04-30 17:17:15,5570056
284,patch-3.12.42,3259,44,262,549,1066,74,False,True,204,2015-05-05 06:04:31,5645024
285,patch-3.12.43,3361,44,262,549,1066,74,False,True,204,2015-05-21 12:32:55,5815834
286,patch-3.12.44,3410,44,263,550,1068,74,False,True,204,2015-06-15 23:58:38,5916179
287,patch-3.12.45,3462,44,263,550,1068,74,False,True,204,2015-07-31 01:02:29,6054095
288,patch-3.12.46,3503,45,268,555,1075,74,False,True,204,2015-08-08 02:01:54,6161987
